uid,group,total_spent
1023990,A,0
1016766,A,0
1017290,A,0
1003100,B,0
1004713,B,0
1016129,B,0
1008281,B,0
1002942,B,0
1003826,B,0
1000761,A,0
1025973,B,0
1009287,A,0
1010366,B,0
1006686,B,0
1023047,B,0
1028591,B,0
1013795,A,0
1007524,B,0
1027017,A,0
1003503,A,0
1004845,A,0
1026737,B,0
1020312,B,0
1026835,A,0
1001435,B,0
1025774,B,0
1021923,B,0
1018241,A,0
1005203,A,0
1007331,A,0
1018694,A,0
1001036,B,0
1002134,B,0
1024535,A,0
1003388,B,0
1022885,A,0
1026323,B,0
1018201,A,0
1001244,A,0
1011398,A,0
1000893,A,0
1016431,B,0
1019919,B,0
1017884,B,0
1011756,A,0
1012065,B,0
1016471,B,0
1017027,A,0
1026179,A,0
1008478,A,0
1005617,B,0
1020453,A,0
1014628,A,0
1008286,A,0
1009151,B,0
1020734,B,0
1010001,B,0
1002936,A,0
1005919,B,0
1027037,B,0
1015994,A,0
1008170,A,0
1005051,B,0
1007534,A,0
1002710,A,0
1024752,B,0
1003416,B,0
1021950,B,0
1014058,A,0
1001829,A,0
1028422,A,0
1000694,B,0
1015803,A,0
1017796,B,0
1027087,B,0
1022997,A,0
1022003,A,0
1022251,B,0
1020392,B,0
1001527,B,0
1011943,B,0
1005802,A,0
1028725,A,0
1024397,B,0
1014302,B,0
1013179,A,0
1006304,A,0
1019991,B,0
1025836,B,0
1001919,A,0
1027934,B,0
1000575,B,0
1029329,A,0
1001427,B,0
1029011,B,0
1014465,B,0
1029918,B,0
1012905,B,0
1027029,A,0
1017579,B,0
1000045,B,51.58
1005387,A,0
1024765,B,0
1015153,A,0
1019117,B,0
1016287,B,0
1007134,B,0
1011382,A,0
1009322,B,0
1010302,A,0
1025605,A,0
1011949,B,0
1005207,A,0
1016281,B,248.11
1013294,A,0
1025155,A,0
1007250,A,0
1002825,B,0
1008501,A,0
1012604,B,0
1028547,B,0
1028227,B,0
1028136,B,0
1002724,A,0
1022399,A,0
1021506,A,0
1017336,A,0
1000734,A,0
1015307,A,0
1029757,B,0
1005742,A,52.04
1028055,B,0
1011641,B,0
1005921,B,0
1001552,B,0
1018057,A,0
1013302,A,0
1012651,B,0
1010825,A,0
1006691,B,0
1024488,A,0
1022987,A,0
1005132,A,0
1017877,A,0
1022050,A,0
1005902,B,0
1011217,A,0
1028418,A,0
1018655,B,0
1017037,A,0
1019052,A,0
1007284,B,0
1021350,B,0
1000224,A,0
1002195,B,0
1020690,B,0
1010982,A,0
1001821,A,0
1003749,B,0
1029478,B,0
1008248,B,0
1002912,B,0
1012063,A,0
1005687,B,0
1001397,A,0
1007478,B,0
1027040,A,0
1025921,B,0
1009743,B,0
1024999,A,0
1006413,A,0
1029292,A,0
1028711,B,0
1004979,A,0
1010275,B,0
1009050,A,0
1029283,A,0
1015624,A,0
1025524,B,0
1018643,B,0
1017029,B,0
1002091,B,0
1003489,B,0
1022464,B,0
1015473,B,0
1009666,A,0
1027434,A,0
1015221,B,0
1009772,A,0
1019024,B,0
1009125,A,0
1009364,B,0
1000827,A,0
1002165,A,0
1023153,A,0
1007772,A,0
1012146,B,0
1016531,A,0
1004179,A,0
1000859,A,0
1023254,B,0
1027647,A,0
1009420,A,91.77
1025376,A,0
1009218,A,0
1024781,B,0
1001491,B,0
1021780,B,0
1009587,B,7.89
1010641,B,0
1010889,B,0
1003300,B,0
1021033,A,0
1021097,B,0
1014896,A,0
1020595,B,0
1021261,B,0
1014267,B,0
1017594,B,0
1023519,A,0
1025085,B,0
1016721,A,0
1007576,A,0
1017583,B,0
1022296,B,0
1010654,B,0
1024944,A,0
1027802,B,0
1025470,A,149.69
1004136,A,0
1025888,A,0
1024811,A,0
1004922,A,0
1009430,B,0
1010575,B,0
1002933,A,0
1004255,B,0
1023902,A,0
1007573,B,0
1028613,B,0
1015163,B,0
1023745,B,872.9000000000001
1027875,B,0
1005996,B,0
1018724,B,0
1024507,B,0
1012498,B,0
1016024,B,0
1023015,B,0
1016369,B,0
1009110,A,0
1000929,B,0
1007484,A,0
1029406,B,36.72
1011171,B,0
1016532,B,111.43
1026505,A,14.25
1027056,A,0
1026818,A,0
1020135,A,0
1009901,B,0
1017343,A,0
1018757,A,0
1023825,A,0
1011498,A,0
1002510,A,0
1029226,B,0
1017244,B,0
1028458,B,0
1007724,A,0
1017967,B,0
1020474,B,0
1008366,A,0
1000919,A,0
1013166,B,0
1027556,B,0
1017593,B,0
1010214,B,0
1001546,B,0
1006717,A,0
1001343,B,0
1016294,B,0
1005187,A,0
1000166,A,0
1028969,A,0
1022706,A,0
1004821,B,0
1021082,B,0
1021198,B,0
1016389,B,0
1002723,B,0
1010772,B,0
1017647,A,0
1005950,B,0
1015422,A,0
1010653,A,0
1026617,A,0
1023452,A,0
1026917,B,26.85
1021594,A,0
1018210,A,0
1000209,B,0
1021890,B,0
1004247,B,0
1018914,A,0
1022686,B,0
1002452,B,0
1025837,B,0
1028887,A,0
1024566,A,0
1002469,B,0
1027182,A,0
1014833,A,0
1003862,B,0
1008573,A,0
1017764,B,0
1008646,A,0
1017172,A,0
1013860,A,0
1009789,A,0
1028968,A,0
1020019,A,106.58
1013326,A,0
1007314,A,0
1012846,A,0
1026626,A,0
1003272,A,0
1009406,A,0
1005256,B,0
1019456,B,0
1003610,B,0
1010890,B,0
1013606,B,0
1027787,A,0
1020999,B,0
1016646,A,0
1013736,B,0
1024420,A,0
1005209,A,0
1027483,B,0
1003839,B,0
1021705,A,0
1025977,A,0
1016974,A,0
1026809,B,0
1002338,B,0
1008817,B,78.42
1019271,B,0
1027146,B,0
1012591,B,0
1012645,B,0
1007229,B,0
1025115,A,0
1005762,A,0
1025346,B,0
1023068,B,0
1000153,B,0
1005481,A,0
1023250,B,0
1000307,A,0
1024066,B,0
1008538,A,0
1000172,A,0
1003613,B,0
1008137,A,0
1021248,A,0
1011000,A,0
1004537,B,0
1012534,B,0
1003807,A,0
1018858,A,0
1021068,B,0
1019239,B,0
1013668,A,0
1027380,A,0
1000412,A,0
1029855,A,0
1023262,B,0
1023801,A,0
1002122,B,0
1013247,A,0
1002435,A,0
1023703,A,0
1007034,A,0
1013195,B,0
1027578,A,0
1024591,A,0
1023291,B,0
1007443,A,0
1019910,A,0
1000470,B,0
1016673,B,0
1027599,A,0
1010930,B,0
1014194,B,0
1009527,A,0
1002349,A,0
1028025,A,0
1006162,A,0
1006721,B,0
1000389,B,0
1022720,B,0
1026766,B,0
1020821,A,0
1020041,A,0
1007378,A,0
1010002,B,0
1004560,A,0
1022895,B,0
1000528,A,0
1020508,A,0
1001734,A,0
1012404,A,0
1010268,A,0
1027354,B,0
1014791,B,0
1003967,B,0
1014044,B,0
1013929,B,0
1018685,B,0
1017389,B,0
1006985,A,0
1006300,B,0
1024028,A,0
1006589,A,0
1009065,A,102.57
1014940,B,0
1015659,B,0
1021217,B,0
1002656,A,0
1029821,B,0
1025845,A,173.67
1024969,A,0
1021425,B,0
1001917,B,0
1013733,A,0
1022740,B,0
1002033,A,0
1012156,A,0
1027553,A,0
1001139,A,0
1024912,B,0
1019959,A,67.58
1003605,B,0
1017182,B,0
1018776,A,0
1019325,B,0
1003062,A,0
1017893,B,0
1006623,B,0
1030098,B,0
1028332,A,0
1023496,A,0
1012366,A,143.61
1008022,B,0
1007474,A,0
1011129,B,0
1002911,B,0
1009857,B,0
1016490,A,0
1006214,B,0
1026673,B,0
1013250,B,3.59
1020240,A,0
1003292,B,0
1019490,B,0
1005124,B,0
1006391,A,0
1016786,B,0
1003780,A,0
1022041,B,0
1026043,A,0
1016295,A,0
1015691,B,0
1026143,B,0
1007608,A,0
1029190,B,0
1018759,B,0
1011883,B,0
1023292,B,0
1019311,A,0
1012879,B,0
1027669,A,115.4
1009614,B,0
1007826,B,0
1015136,A,0
1012865,A,0
1019451,A,0
1001243,B,0
1014996,A,0
1022746,B,0
1009005,B,0
1029917,A,0
1029423,A,0
1025185,A,0
1020110,B,0
1020914,A,0
1009744,A,0
1008892,A,0
1023311,A,0
1023894,A,0
1006489,B,0
1015071,B,0
1011645,B,0
1008810,A,0
1004098,B,0
1011992,B,0
1007985,B,0
1000089,A,0
1016705,B,0
1004970,B,0
1027870,A,0
1008859,A,0
1004930,A,21.36
1023129,B,0
1005147,A,0
1009529,A,0
1029508,B,0
1003035,B,0
1001868,B,0
1015044,A,0
1003672,A,0
1028051,A,0
1011656,A,0
1005205,B,0
1001653,A,0
1020983,A,0
1002299,B,0
1005457,B,0
1024159,B,0
1023717,A,0
1012556,A,0
1025014,B,0
1003994,B,0
1020296,B,0
1019393,A,0
1007600,A,0
1018897,B,0
1005369,A,0
1003211,B,0
1015809,B,0
1022543,A,0
1015509,A,0
1005931,A,68.31
1016867,A,0
1024436,B,0
1011389,A,0
1008966,A,0
1022183,A,0
1021959,B,0
1003557,A,0
1005626,B,0
1012947,B,0
1002904,A,0
1003952,B,0
1000725,B,0
1012164,B,0
1003102,A,0
1027613,B,0
1019387,A,0
1003007,B,0
1028168,A,0
1017848,B,0
1012174,B,0
1002812,B,0
1028326,B,0
1013008,B,0
1015311,A,0
1011161,B,0
1021934,A,0
1014917,B,0
1001271,B,0
1025027,A,0
1003405,A,0
1028050,A,0
1021498,A,0
1029940,A,0
1023268,A,0
1001192,A,0
1020146,B,0
1001624,B,0
1011107,B,0
1027579,B,0
1026410,A,0
1018178,B,0
1009096,B,0
1018202,B,0
1021303,B,0
1024851,A,0
1017979,A,0
1016621,B,0
1011494,A,0
1009925,A,0
1027563,B,0
1011808,B,0
1027863,A,0
1002292,B,0
1019863,A,0
1024085,A,0
1029761,A,0
1010872,A,0
1010434,B,0
1006306,A,0
1020968,A,0
1008014,A,0
1016618,A,0
1016485,A,0
1009238,A,0
1007880,A,0
1003207,B,0
1019429,B,0
1002444,B,0
1005075,A,0
1006137,A,0
1011069,A,0
1022209,B,0
1013292,A,0
1014059,B,0
1014649,B,0
1009688,A,0
1027435,A,0
1001393,B,0
1021505,A,0
1008563,B,0
1005091,A,0
1021673,B,0
1020648,B,0
1016572,B,37.08
1001063,A,0
1003152,A,0
1002811,B,0
1018774,B,0
1016036,A,0
1016199,B,0
1009285,A,0
1007012,A,0
1025424,B,0
1029645,B,0
1027824,A,0
1023420,B,0
1013284,A,0
1028684,B,0
1007807,B,0
1000538,A,0
1008628,B,0
1001571,B,0
1027514,B,0
1016037,B,0
1004622,B,0
1006053,B,0
1003892,B,0
1018342,A,0
1016142,B,0
1011884,B,0
1017342,B,0
1010388,B,0
1012352,A,0
1020282,A,0
1023134,B,90.69
1010415,A,0
1000939,B,0
1014971,A,0
1001367,B,0
1030060,A,0
1024167,B,0
1023442,B,0
1004106,A,49.55
1016209,A,0
1007233,A,0
1007011,A,0
1008560,A,0
1027053,A,0
1019893,B,0
1004281,B,0
1016331,A,0
1009089,B,0
1024967,A,0
1000481,A,0
1022654,A,0
1009606,A,0
1019299,B,0
1022387,B,28.38
1002191,B,0
1010179,B,0
1025253,A,0
1018484,B,0
1009758,B,0
1001149,A,0
1021878,B,0
1003989,B,0
1005569,A,0
1012657,A,0
1004618,B,0
1003288,B,0
1028146,A,0
1016083,A,0
1006056,A,0
1017776,B,0
1017188,A,0
1008814,A,0
1016873,B,0
1001755,A,0
1021286,B,0
1022427,B,0
1007625,A,103.38167999194897
1018871,A,0
1006452,A,0
1029654,B,0
1007830,B,0
1026594,B,0
1013006,A,0
1022173,A,0
1017221,A,0
1008704,A,0
1029667,A,0
1011558,A,0
1026610,A,0
1024485,A,0
1012967,B,0
1010716,B,0
1002987,B,0
1012318,A,0
1029378,A,0
1011855,B,0
1019318,B,0
1010273,B,0
1005500,A,0
1016318,A,0
1025282,A,0
1013172,B,0
1006277,B,0
1024882,B,0
1006482,B,0
1010162,B,0
1027979,A,0
1020846,B,0
1003530,A,0
1002844,B,0
1007554,A,0
1013426,B,0
1002706,B,0
1026339,A,0
1002381,B,0
1008301,B,0
1018139,A,0
1002484,A,0
1012652,A,0
1002579,B,0
1002327,A,0
1015417,A,0
1018436,A,0
1022918,A,0
1025911,A,37.41
1005498,B,0
1000651,A,0
1022306,A,0
1017118,B,0
1011687,A,0
1017456,A,0
1001986,B,0
1018533,B,0
1004275,A,0
1011249,A,0
1003431,A,0
1010552,B,0
1026054,A,0
1022667,A,0
1019993,B,0
1001332,A,0
1025520,A,0
1013042,B,0
1024850,B,0
1002280,A,0
1000742,B,0
1013317,A,0
1028543,B,0
1026490,A,0
1004604,A,0
1028936,A,0
1026328,A,0
1026107,B,0
1016088,A,0
1010218,B,0
1009136,A,0
1003859,A,0
1008233,B,0
1005136,A,0
1028676,B,0
1019570,A,0
1005678,B,0
1003529,B,0
1008427,A,0
1001676,B,0
1006177,B,0
1008866,B,0
1016333,A,0
1022893,A,0
1005173,B,0
1011710,B,0
1004899,B,0
1001334,B,0
1006800,B,0
1026263,A,0
1013163,B,0
1011998,B,105.03
1019870,A,0
1019448,B,0
1010240,B,0
1014163,A,40.43351295912026
1008855,A,0
1009601,A,0
1028404,A,0
1008403,B,0
1021382,A,0
1009359,B,0
1012790,B,0
1024647,B,0
1027967,B,0
1029413,A,0
1009113,B,0
1017534,A,0
1012433,A,0
1023434,B,0
1005046,A,0
1000338,A,0
1022604,A,0
1024393,A,0
1015480,A,0
1012409,B,0
1008792,B,0
1020731,A,0
1018596,B,0
1026247,B,0
1016842,B,0
1026805,B,0
1012654,A,0
1029970,A,0
1019568,B,0
1007054,B,0
1004647,B,0
1021043,A,0
1008097,B,0
1013638,B,0
1002274,A,0
1018231,A,0
1026693,B,26.46
1026154,B,0
1024352,B,0
1023286,B,0
1013659,A,0
1003411,B,0
1003694,A,0
1011553,A,0
1025215,A,0
1020932,A,0
1010749,B,0
1007748,A,0
1000900,A,0
1025733,A,0
1007640,A,0
1030032,A,0
1017785,A,0
1029252,B,0
1017048,A,0
1017468,A,0
1021575,A,0
1002689,A,0
1001591,A,76.73
1008940,A,0
1008788,A,0
1024222,A,0
1016888,B,0
1010114,B,0
1005172,A,0
1019204,A,0
1029771,A,0
1001888,A,0
1007930,B,81.66
1024137,A,0
1013719,B,0
1013211,B,0
1013784,A,0
1001262,A,0
1028341,B,0
1016126,B,0
1006556,B,0
1013964,A,0
1016549,B,0
1006331,B,0
1010994,B,0
1001383,B,0
1004327,B,0
1001199,B,0
1006158,B,0
1006551,B,0
1018627,B,0
1021730,A,0
1012784,A,0
1020371,A,0
1013097,B,0
1029393,B,0
1021480,A,0
1003907,A,0
1025343,A,0
1018358,B,0
1010700,B,0
1019900,A,0
1010624,A,0
1015169,B,0
1021669,B,0
1016379,B,0
1017912,B,0
1028080,B,0
1016875,A,0
1005326,A,0
1002890,A,0
1009221,A,0
1004987,A,0
1020322,B,0
1001468,B,0
1021209,A,0
1029364,A,0
1013385,B,0
1018212,A,0
1008327,B,0
1019992,B,0
1022695,A,0
1009655,B,0
1001707,A,0
1023895,A,0
1016030,A,0
1006690,A,0
1015488,B,0
1013102,B,0
1001648,A,0
1020171,A,0
1018300,A,0
1006863,B,0
1013553,B,0
1016680,B,0
1014078,A,0
1005020,B,0
1008469,B,0
1008079,A,0
1002222,A,0
1008121,B,0
1007988,A,0
1000901,A,0
1016977,B,0
1013779,A,0
1002493,A,0
1015426,B,0
1016953,A,0
1008622,A,0
1009620,B,0
1007224,B,0
1021589,B,0
1024983,B,0
1022149,B,0
1005763,B,0
1002328,A,0
1003942,A,0
1026810,B,0
1029206,B,0
1016423,A,0
1023762,B,0
1027117,B,0
1010998,B,0
1011065,B,0
1014210,A,0
1001118,A,0
1024018,A,0
1025765,A,0
1007622,A,0
1027873,A,0
1004936,A,0
1019953,B,0
1008265,A,0
1007265,B,0
1022254,B,0
1002757,B,0
1004680,B,0
1002105,B,0
1029192,A,0
1007080,B,0
1027238,B,0
1013984,B,0
1007282,A,0
1028844,A,0
1022865,A,0
1012323,A,0
1018607,A,0
1014957,A,0
1026044,B,0
1022128,A,0
1019777,A,0
1014052,B,0
1011571,B,0
1024994,B,0
1000787,A,0
1014355,A,0
1014233,A,0
1001049,A,0
1023746,A,0
1016220,A,0
1001362,B,0
1021334,A,0
1014619,B,0
1016004,A,0
1006925,A,0
1003280,A,8.33
1004911,A,0
1006250,A,0
1027242,A,0
1015500,A,0
1008355,B,0
1006113,A,11.76
1000360,B,0
1002124,A,0
1001201,A,0
1021790,B,0
1018722,A,0
1002709,A,0
1024872,A,0
1028250,A,0
1008241,B,0
1022786,A,0
1004507,A,0
1024834,B,0
1017482,B,0
1011311,B,0
1020538,B,0
1012856,A,0
1023996,A,0
1012011,A,0
1025504,B,0
1024703,A,0
1027721,B,0
1014239,B,0
1006208,A,0
1010737,A,0
1004134,B,50.37
1022061,A,0
1027974,A,0
1009055,B,0
1011232,A,0
1005282,A,0
1019826,B,0
1016872,A,0
1023220,A,0
1025629,A,0
1019599,A,0
1007086,B,0
1013421,B,0
1022711,B,0
1008732,B,0
1007891,B,16.9
1026567,A,0
1024697,B,0
1011259,B,0
1008208,B,0
1001456,B,0
1010913,A,0
1004813,B,0
1002374,A,0
1021732,A,0
1004539,B,0
1024629,A,0
1000474,B,0
1028223,B,0
1006646,A,0
1000420,A,0
1018080,B,0
1025134,A,0
1007294,A,0
1021668,A,0
1027927,A,0
1013340,B,0
1026597,A,0
1017211,A,0
1007006,A,0
1006871,B,0
1008067,A,0
1003979,B,0
1020696,A,0
1021554,B,0
1000817,B,0
1026909,B,0
1014325,A,0
1016193,A,0
1004897,B,116.22
1024181,A,0
1017831,A,0
1025198,A,0
1025983,B,0
1017059,B,0
1024240,B,0
1025318,B,0
1011514,B,0
1017400,B,107.98
1026056,B,0
1023676,A,0
1002199,A,0
1013025,B,0
1027584,A,56.67
1024172,A,0
1003481,A,0
1002417,A,0
1001518,A,0
1010040,A,0
1030040,B,0
1025830,A,33.76
1013894,A,0
1022210,B,30.65
1006167,A,0
1009968,B,0
1002763,B,0
1006823,A,0
1021851,B,0
1002354,A,0
1026106,B,0
1021274,B,0
1017961,A,0
1002502,B,0
1026712,B,0
1014644,B,0
1008174,B,0
1016793,B,60.41
1012894,A,0
1022066,B,0
1008251,B,0
1000331,A,0
1003404,B,0
1022129,B,0
1009639,B,0
1021525,B,0
1020045,B,0
1012524,B,0
1019122,A,0
1016399,A,0
1011351,B,0
1005272,B,0
1002002,B,0
1023353,A,0
1026635,A,0
1029213,A,0
1023660,B,0
1016360,A,0
1002973,A,0
1024151,A,0
1010610,A,0
1011611,A,0
1026345,B,0
1015414,A,0
1012493,A,0
1009039,A,0
1025901,A,0
1004937,A,0
1001809,B,0
1024236,B,0
1009610,B,0
1028837,B,0
1019830,A,0
1005559,B,0
1011208,A,0
1018896,B,0
1021557,B,0
1021895,B,0
1011199,A,0
1000022,B,0
1000527,B,0
1014039,B,88.66
1011826,B,0
1003095,A,0
1014828,B,0
1018482,B,42.82
1002342,B,0
1028819,B,0
1027813,B,0
1017249,A,0
1017272,B,0
1027955,B,0
1003762,A,0
1025955,B,0
1005503,B,0
1020011,B,0
1006298,A,0
1011938,B,0
1017706,B,0
1008551,B,0
1021916,B,0
1006931,B,0
1026286,B,0
1018773,B,0
1022257,A,0
1010730,B,0
1018001,B,0
1013420,B,0
1013716,A,0
1006969,B,0
1028112,A,0
1011172,B,0
1013521,B,0
1011841,A,0
1003017,A,0
1027237,B,0
1012680,B,0
1024253,A,0
1003603,B,0
1013519,A,0
1026602,B,0
1012761,B,0
1009821,B,0
1027264,A,0
1029211,B,0
1018290,A,0
1019085,B,0
1013815,A,0
1025009,B,0
1019519,A,0
1000328,B,0
1025732,A,0
1015610,B,0
1021827,B,0
1021172,B,0
1017419,B,0
1009226,A,0
1003491,B,0
1011009,B,0
1028799,A,0
1019780,A,0
1013162,B,0
1001428,B,0
1004479,A,0
1020747,B,0
1019598,A,0
1029050,A,0
1015086,B,0
1024530,A,0
1021718,B,0
1001301,B,0
1029398,A,0
1007905,B,0
1003673,B,0
1019097,B,0
1012426,A,0
1017605,A,0
1019925,B,0
1028364,A,0
1027424,B,0
1020675,A,0
1009492,A,0
1019136,A,0
1014783,A,0
1026214,B,0
1011580,A,0
1020822,A,0
1024916,A,0
1023362,A,0
1015556,B,0
1010149,B,0
1020661,B,0
1029046,B,0
1017177,A,0
1006657,B,0
1002049,A,0
1026600,B,0
1020981,A,0
1010243,A,0
1003937,A,0
1019574,A,0
1001622,A,66.1
1026282,B,0
1009056,B,0
1024828,B,0
1015363,A,0
1000279,A,0
1014521,A,0
1025347,B,0
1014575,B,0
1025829,A,0
1017424,B,0
1024484,B,0
1009854,B,0
1009351,A,0
1015882,A,0
1012443,B,0
1003755,A,0
1018711,A,0
1000525,B,0
1027154,A,0
1018507,A,0
1006239,A,118.93
1019982,A,0
1013641,B,0
1016377,B,0
1011074,B,59.74
1020513,B,0
1019607,B,0
1016039,B,38.97
1016602,A,0
1005993,B,0
1020583,B,0
1000109,B,0
1023802,A,0
1000366,B,0
1020050,A,0
1001664,B,0
1023943,A,0
1010549,B,0
1000617,A,0
1015458,A,0
1014927,B,0
1023928,A,0
1024988,A,0
1027641,A,0
1022124,A,0
1012185,B,0
1008938,A,0
1002576,B,0
1002558,B,0
1029197,A,0
1011210,B,19.85
1029641,B,0
1001355,B,0
1018090,B,0
1009899,A,0
1006477,B,0
1016049,A,0
1016658,B,0
1025432,A,53.1
1012789,A,0
1021181,B,0
1019842,A,0
1007278,B,0
1011649,B,0
1019795,A,0
1025330,B,0
1016383,B,0
1018317,A,0
1008562,A,0
1004956,A,0
1028574,A,0
1022018,B,0
1001058,B,0
1014289,B,0
1025573,A,0
1013652,A,0
1019672,B,37.53
1022857,B,27.89
1004625,B,0
1000422,A,0
1006425,B,0
1027776,B,0
1025716,A,0
1009497,A,0
1010448,B,0
1001640,B,0
1006732,B,0
1006728,B,0
1001255,A,0
1025948,B,0
1025764,B,0
1010900,B,0
1005462,B,0
1003014,A,0
1005812,B,0
1014692,A,0
1028505,B,0
1003849,A,0
1019725,B,0
1025507,B,0
1014221,A,0
1017167,A,0
1016802,B,0
1000436,B,25.55
1008285,A,0
1025593,B,0
1014727,A,0
1008615,B,0
1018888,B,0
1025887,A,0
1019728,A,0
1029700,A,0
1013067,A,0
1007983,A,0
1022712,A,0
1004723,B,0
1002126,A,0
1017937,A,0
1002228,B,0
1023067,A,130.77
1018528,B,0
1020115,B,0
1016458,A,0
1019705,B,0
1007344,B,0
1028482,A,0
1007486,A,0
1013981,A,0
1027631,B,0
1016065,B,0
1010045,B,0
1006253,A,0
1015486,B,0
1012230,A,0
1006726,A,0
1024702,B,0
1019148,A,0
1026696,A,0
1013221,B,0
1029987,A,0
1000135,B,0
1023671,B,0
1007551,B,0
1020885,A,0
1012545,B,0
1027135,A,0
1022158,A,0
1006005,A,0
1019721,A,0
1005283,A,0
1008148,A,0
1014836,A,0
1018067,A,0
1009759,A,0
1017432,A,0
1026123,A,0
1001116,A,0
1010879,A,0
1010348,A,0
1027842,A,0
1008134,B,0
1011274,B,0
1013781,B,0
1020122,A,0
1023865,B,0
1016156,B,0
1021115,B,272.97154532429386
1013148,B,0
1024457,B,0
1029683,A,0
1012533,B,0
1008837,B,0
1013061,A,0
1003612,B,0
1022205,A,0
1009642,B,0
1017257,B,0
1008108,B,0
1005030,A,0
1017363,B,0
1011988,A,0
1027637,B,0
1009757,A,0
1012207,A,0
1016400,B,0
1001286,B,0
1023105,B,0
1013717,B,0
1027454,B,0
1026703,B,0
1008228,A,0
1025697,A,0
1019916,A,0
1004141,B,0
1013911,A,0
1014057,B,0
1012380,B,0
1020501,A,0
1018135,B,0
1015266,B,0
1003976,B,0
1006461,A,0
1020105,B,0
1028089,B,0
1019376,A,0
1003073,B,0
1012701,B,0
1029499,A,0
1017069,B,27.18
1010690,A,0
1018171,B,0
1015199,A,0
1008283,A,0
1000996,B,0
1006897,A,0
1013114,B,0
1013870,A,0
1010280,A,0
1002181,A,0
1026589,B,0
1007380,A,0
1019472,B,0
1017011,B,0
1011673,A,0
1005286,B,46.26
1003695,B,0
1024513,A,0
1001584,B,0
1005218,B,0
1013054,A,0
1004636,A,0
1023130,B,0
1029573,B,0
1020990,A,0
1028128,A,0
1007239,A,0
1001091,A,47.78
1011322,B,0
1022261,B,0
1028688,B,0
1012413,B,23.23
1001553,B,0
1000468,B,0
1007450,B,0
1012418,A,0
1000708,B,0
1029543,B,0
1020489,A,0
1028728,A,0
1013452,B,0
1026147,A,0
1002853,A,0
1027639,A,0
1007799,A,0
1006912,B,0
1027779,B,0
1018997,B,0
1012050,A,0
1027565,B,0
1003366,B,0
1023833,A,0
1028071,A,0
1014550,B,0
1017772,B,0
1004384,A,0
1003133,B,0
1019392,A,0
1018886,B,0
1018402,B,0
1001810,B,0
1007042,B,0
1019014,A,0
1012251,B,0
1024082,B,0
1023791,B,0
1018401,B,0
1028013,A,0
1020882,B,0
1014305,A,0
1001161,A,0
1004902,B,35.86
1001472,A,0
1001513,A,0
1018573,B,0
1004640,B,0
1015318,B,0
1005198,A,0
1026550,B,0
1014492,A,0
1028873,A,58.61
1001701,B,0
1025313,A,0
1029419,A,0
1017723,B,0
1015152,B,0
1014924,A,32.41
1004297,B,0
1021155,B,18.3
1014851,B,0
1013685,B,0
1008705,B,0
1018364,A,0
1021977,A,0
1014582,A,0
1015787,B,0
1013603,B,0
1021976,B,0
1000728,A,0
1001729,B,0
1018821,B,0
1012541,B,0
1029425,A,0
1023951,B,0
1025766,A,0
1026063,B,0
1001816,A,0
1001689,B,0
1006181,B,0
1012061,B,0
1022915,A,0
1008358,B,0
1015208,A,0
1019572,B,0
1001075,A,0
1028440,A,0
1014721,B,0
1024739,B,0
1016783,B,0
1025756,A,0
1028626,B,0
1024165,B,0
1013748,B,0
1006887,A,0
1004053,B,0
1017724,A,0
1029275,B,0
1001277,A,0
1025029,B,0
1019997,B,0
1015667,B,0
1016425,B,0
1014922,A,0
1010832,B,0
1011567,B,0
1024464,B,0
1027618,B,0
1025454,A,0
1002079,B,0
1029503,A,0
1019270,A,0
1009404,A,0
1012126,B,0
1005018,A,0
1003999,B,0
1009313,A,0
1027642,A,0
1018553,A,0
1019116,A,0
1029099,B,0
1026928,B,0
1006812,A,0
1019834,B,101.83
1029653,B,0
1018901,A,0
1024820,B,0
1027526,B,0
1014070,A,0
1006243,B,0
1002590,A,0
1028414,B,0
1024267,A,0
1025894,A,0
1029302,A,0
1005542,B,0
1023706,B,0
1008448,B,0
1019175,A,0
1005385,B,0
1026040,B,0
1022486,A,0
1010163,B,0
1014013,B,0
1023315,A,0
1005873,B,0
1029448,A,0
1012581,A,0
1004609,A,0
1008017,B,0
1004742,A,0
1021723,A,0
1020577,B,0
1029701,B,0
1004575,A,0
1018975,B,0
1005883,A,0
1028695,B,0
1026421,A,87.07
1005348,A,0
1028348,B,87.9
1012576,A,0
1023243,B,0
1022774,B,0
1027772,A,0
1026724,B,0
1018266,A,0
1010281,A,0
1025302,B,0
1018659,A,0
1015972,A,0
1029354,A,0
1021158,A,0
1022790,B,0
1027601,B,0
1014954,A,0
1007286,A,0
1027575,B,0
1020908,B,0
1011253,B,0
1010530,B,0
1002174,B,0
1016200,A,104.05
1015158,B,0
1011947,B,0
1007318,B,0
1007300,B,0
1007845,B,0
1029984,B,0
1013505,A,0
1019464,B,0
1014937,B,0
1006209,A,0
1000088,B,0
1016704,B,0
1023436,B,0
1007241,B,0
1001909,A,0
1000333,A,0
1018982,B,0
1019788,B,0
1028272,A,0
1024476,A,0
1022138,B,0
1014396,B,0
1002984,B,0
1008420,B,43.32
1000811,A,0
1015324,A,0
1006197,A,0
1001372,A,0
1021412,B,0
1002393,B,0
1020223,A,0
1015795,A,0
1003919,A,0
1003413,A,0
1016587,B,0
1017906,A,0
